Rk,Name,Team,Pos.,Yr,GP,G,A,PTS,Pt/Gm,PIM,Shots,GWG,PPG,SHG,+/-,Blk,FW,FL,FO%
,Gentry Shamburger,Boston College,F,Jr,9,0,0,0,0,2,4,0,0,0,-1,3,0,0,
,Sebastian Miedema,Lake Superior,D,So,9,0,0,0,0,2,2,0,0,0,1,3,1,0,100
,Chase Clark,Quinnipiac,G,Fr,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Colin Schmidt,Minnesota,F,Sr,9,0,0,0,0,2,1,0,0,0,-2,6,20,27,42.6
,A.J. Hodges,Michigan State,F,Jr,9,0,0,0,0,0,2,0,0,0,1,1,0,0,
,Nick Traggio,Brown,D,Fr,8,0,0,0,0,4,4,0,0,0,0,4,0,0,
,Henry Graham,Massachusetts,G,Jr,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Roni Salmenkangas,Lindenwood,G,Gr,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Greg Japchen,Union,D,Fr,8,0,0,0,0,4,3,0,0,0,-1,5,0,0,
,Robert Kincaid,Maine,D,Fr,8,0,0,0,0,0,8,0,0,0,-5,4,0,0,
,Liam Watson-Brawn,Colgate,D,Sr,8,0,0,0,0,2,2,0,0,0,-1,2,0,0,
,Chase Dafoe,Providence,F,Fr,8,0,0,0,0,0,1,0,0,0,-2,2,11,6,64.7
,Douglas Scott,RIT,D,So,8,0,0,0,0,2,3,0,0,0,-4,6,0,0,
,Paul Davey,Boston College,F,Fr,8,0,0,0,0,0,4,0,0,0,-1,1,0,0,
,Brad Belisle,Bemidji State,F,Sr,8,0,0,0,0,7,5,0,0,0,-1,0,0,0,
,Nico DeVita,New Hampshire,D,So,7,0,0,0,0,0,3,0,0,0,-3,2,0,0,
,Ryan Stevens,Yale,F,Jr,7,0,0,0,0,2,1,0,0,0,-3,2,0,0,
,Jack Pascucci,Connecticut,D,Fr,7,0,0,0,0,4,6,0,0,0,0,2,0,0,
,Jared Whale,Alaska-Anchorage,G,Fr,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Josh Waters,Dartmouth,F,Jr,7,0,0,0,0,4,2,0,0,0,-2,1,0,0,
,Cody Hoban,Sacred Heart,F,Jr,7,0,0,0,0,2,6,0,0,0,1,1,0,0,
,Gavin Enright,Bemidji State,G,Jr,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Elan Bar-Lev-Wise,Yale,F,Fr,7,0,0,0,0,2,4,0,0,0,-6,2,23,28,45.1
,Matt Ladd,Lindenwood,G,Gr,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jacob Zacharewicz,Brown,G,Fr,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Carson Cherepak,RPI,G,Fr,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Christian Jimenez,Harvard,D,So,6,0,0,0,0,2,3,0,0,0,-1,3,0,0,
,Ben Kraws,Arizona State,G,Sr,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Owen Bartoszkiewicz,Minnesota,G,So,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Mark Cheremeta,Ohio State,F,Sr,6,0,0,0,0,0,1,0,0,0,-2,0,0,0,
,Lucas Matta,Western Michigan,D,Fr,6,0,0,0,0,0,2,0,0,0,-1,1,0,0,
,Trevor Kukkonen,Michigan Tech,F,Fr,6,0,0,0,0,4,5,0,0,0,0,4,0,2,0
,Huston Karpman,Connecticut,F,Fr,6,0,0,0,0,17,3,0,0,0,-1,0,0,1,0
,Brady Bjork,Notre Dame,F,Jr,6,0,0,0,0,0,3,0,0,0,-1,1,0,1,0
,James Davenport,Northeastern,D,Jr,6,0,0,0,0,0,4,0,0,0,-1,2,0,0,
,Richard Hall,Stonehill,D,Sr,5,0,0,0,0,4,3,0,0,0,-5,8,0,0,
,Troy Kobryn,American Int'l,G,Sr,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Kolby Matthews,RIT,G,Sr,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Connor Hopkins,Yale,G,Sr,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Logan Ritchie,St. Lawrence,F,Jr,5,0,0,0,0,0,2,0,0,0,-2,2,14,10,58.3
,Zack Rose,Bowling Green,G,Sr,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Ryan Davies,Stonehill,D,Fr,5,0,0,0,0,2,2,0,0,0,-6,7,0,0,
,Kyle Heath,Stonehill,F,Fr,5,0,0,0,0,0,3,0,0,0,-11,4,28,63,30.8
,Jake Cady,Stonehill,F,Fr,5,0,0,0,0,2,5,0,0,0,-10,2,0,0,
,Nathan Butler,Northern Michigan,F,Fr,5,0,0,0,0,7,2,0,0,0,-3,2,0,0,
,Thomas Horak,Stonehill,F,Fr,5,0,0,0,0,17,2,0,0,0,-1,2,18,38,32.1
,Charlie Glockner,Northern Michigan,G,So,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Remington Keopple,Cornell,G,Fr,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Brendan Miles,Michigan,D,Fr,5,0,0,0,0,0,0,0,0,0,-2,1,0,0,
,Brady Parker,Clarkson,G,So,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Grayson Dietrich,American Int'l,F,Fr,4,0,0,0,0,2,3,0,0,0,-1,2,0,0,
,Matt Talarico,Stonehill,F,Fr,4,0,0,0,0,0,2,0,0,0,-3,1,0,3,0
,Matt Lenz,Mercyhurst,G,So,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Kirk Laursen,Western Michigan,G,Fr,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Max Vayrynen,Michigan Tech,G,Fr,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Brett Miller,RPI,G,Jr,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Matteo Pecchia,Alaska,F,So,4,0,0,0,0,2,3,0,0,0,-1,1,0,0,
,Drew Gardner,Stonehill,D,Fr,4,0,0,0,0,2,1,0,0,0,-1,3,0,0,
,Adam Tisdale,Alaska-Anchorage,F,Gr,4,0,0,0,0,2,5,0,0,0,-5,1,34,27,55.7
,Blais Richartz,Michigan Tech,F,Jr,4,0,0,0,0,0,2,0,0,0,-1,0,0,0,
,Jack Page,Boston University,D,So,4,0,0,0,0,0,1,0,0,0,1,1,0,0,
,Jacob Mucitelli,Maine,G,So,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Eriks Zohovs,Alaska,F,Jr,4,0,0,0,0,5,0,0,0,0,-1,0,11,9,55
,Thomas Jarman,Boston University,D,Jr,4,0,0,0,0,0,0,0,0,0,-2,0,0,0,
,Casper Soderling,American Int'l,D,Fr,4,0,0,0,0,2,3,0,0,0,0,0,0,0,
,Oak MacLeod,St. Lawrence,F,So,3,0,0,0,0,0,1,0,0,0,-1,0,0,0,
,Andrew Takacs,Colgate,G,Fr,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jack Shemligian,Stonehill,D,Fr,3,0,0,0,0,0,0,0,0,0,-5,0,0,0,
,Tucker Hartmann,Yale,D,Fr,3,0,0,0,0,2,0,0,0,0,-3,1,0,0,
,Noah West,Michigan,G,Jr,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Pierce Charleson,Michigan State,G,Jr,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jakob Peterson,Northern Michigan,D,So,3,0,0,0,0,2,2,0,0,0,-1,1,0,0,
,Brandon Milberg,Sacred Heart,G,Fr,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Matthew Pimental,Stonehill,F,Fr,3,0,0,0,0,2,0,0,0,0,-2,0,15,8,65.2
,Christian MacDougall,Canisius,F,Fr,3,0,0,0,0,4,0,0,0,0,0,0,0,0,
,Henry Wilder,Boston College,G,Jr,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jack Caruso,Denver,G,Jr,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Connor Androlewicz,Maine,G,Jr,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,John Day,Stonehill,G,Sr,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Salvatore Evola,Bowling Green,G,Fr,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Kasper Vaharautio,Michigan Tech,D,Fr,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Ryan Nolan,Michigan State,F,Gr,3,0,0,0,0,0,1,0,0,0,-1,0,0,0,
,Noah Hackett,Niagara,F,Fr,3,0,0,0,0,0,1,0,0,0,0,1,0,0,
,Zach Purcell,American Int'l,F,So,3,0,0,0,0,2,3,0,0,0,0,2,0,1,0
,Aaron Randazzo,Air Force,G,Fr,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Ryan Lovett,Dartmouth,F,Jr,3,0,0,0,0,2,2,0,0,0,-1,0,1,2,33.3
,Liam Connors,Holy Cross,F,So,3,0,0,0,0,0,3,0,0,0,1,1,0,0,
,Justin Robbins,Sacred Heart,G,Sr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,JoJo Tanaka-Campbell,Yale,F,Fr,2,0,0,0,0,0,1,0,0,0,0,0,0,0,
,Aku Koskenvuo,Harvard,G,Fr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Evan Szary,Army,G,So,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Carson Dyck,Penn State,F,So,2,0,0,0,0,0,2,0,0,0,-1,5,5,3,62.5
,Daniel Allin,Alaska,G,So,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Kenny Johnson,Penn State,D,Sr,2,0,0,0,0,0,1,0,0,0,0,1,0,0,
,Chrystopher Collin,Bowling Green,F,Jr,2,0,0,0,0,0,1,0,0,0,0,0,0,0,
,Ryan Ouellette,Niagara,G,So,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Alex Houston,Canisius,G,So,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,Jeremy Forman,New Hampshire,G,Jr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Merek Pipes,Union,G,Sr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Gavin FitzPatrick,Stonehill,G,Fr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Devlin O'Brien,Merrimack,F,So,2,0,0,0,0,0,1,0,0,0,1,1,0,0,
,Ryan McInchak,Cornell,G,Jr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Anthony Messuri,Northeastern,F,Fr,2,0,0,0,0,0,0,0,0,0,0,2,0,0,
,Kyle Haskins,Michigan State,F,Jr,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,
,Ryan Snowden,Ohio State,G,Sr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Rico DiMatteo,Northern Michigan,G,So,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Reid Leibold,RPI,F,So,2,0,0,0,0,0,1,0,0,0,-1,1,0,0,
,Mark Cooper,Mass.-Lowell,D,Fr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Drake Usher,Air Force,D,So,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Easton Hesse,Lake Superior,G,So,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jack Williams,Notre Dame,G,Fr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Grant Riley,Northeastern,G,Fr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Eric DeDobbelaer,Massachusetts,F,So,2,0,0,0,0,0,0,0,0,0,0,0,1,1,50
,Austin Pick,Stonehill,F,Fr,2,0,0,0,0,2,1,0,0,0,0,0,0,0,
,Adisen Brueck,Lindenwood,F,Fr,2,0,0,0,0,0,0,0,0,0,-3,0,0,0,
,Mikey Roberts,Dartmouth,G,Fr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Luke Kron,St. Thomas,F,Fr,2,0,0,0,0,0,0,0,0,0,-1,0,0,6,0
,Josh Bohlin,Army,F,So,2,0,0,0,0,0,3,0,0,0,0,1,0,0,
,Jake Sibell,Niagara,G,So,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,John Driscoll,Providence,G,So,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Ryan King,Stonehill,F,Fr,1,0,0,0,0,0,0,0,0,0,-2,0,0,0,
,Ryan Robinson,Arizona State,F,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Raymond Piccard,Air Force,G,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jack O'Brien,Cornell,D,Fr,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
,Austin Jouppi,Bemidji State,F,Jr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Andrew Seaman,Union,F,So,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Patrick Schena,Boston University,G,Gr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Brayden Morrison,Wisconsin,F,So,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
,Chase McInnis,Northeastern,F,So,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Frank Dovorany,Michigan Tech,D,Fr,1,0,0,0,0,0,0,0,0,0,0,2,0,0,
,Pete Eigner,Bowling Green,G,So,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Josh Graziano,Notre Dame,G,Jr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,John Peloso,Stonehill,F,Sr,1,0,0,0,0,0,0,0,0,0,-1,1,0,2,0
,Jeppe Urup,Sacred Heart,D,Sr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jake Begley,Colorado College,G,Jr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Thomas Richter,Union,F,So,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jan Skorpik,Long Island,G,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Lucas Jones,Vermont,D,Fr,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,
,Grant Porter,Providence,F,Fr,1,0,0,0,0,0,2,0,0,0,1,0,0,0,
,Daniel Chenard,RIT,G,Jr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Sean Driscoll,Boston University,D,Sr,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
,Reilly Herbst,Ohio State,G,So,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Zach Sandy,Minnesota-Duluth,G,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Cal Dybicz,Michigan State,D,Jr,1,0,0,0,0,0,3,0,0,0,0,0,0,0,
,Patrick Sunderland,Stonehill,F,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Joey Henson,Ferris State,G,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Grant Adams,St. Lawrence,G,Jr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Steven Bacovsky,Merrimack,G,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Tyler Shea,Michigan,G,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Alex Power,Quinnipiac,F,Fr,1,0,0,0,0,0,1,0,0,0,1,0,0,0,
,Chad Sasaki,Colorado College,D,Sr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Henry Baribeau,St. Thomas,G,Sr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Kyle Furey,Northeastern,D,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Edvard Nordlund,Mass.-Lowell,G,So,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jason Marsella,Yale,D,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Brennan Boynton,American Int'l,G,So,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Harrison Chesney,Northeastern,G,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jacob Zab,Omaha,G,Sr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jon Mor,Michigan State,G,Jr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Troy Burkhart,Dartmouth,G,Sr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Zach Wiese,Minnesota,G,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Kaleb Johnson,North Dakota,G,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Noah Altman,Quinnipiac,G,So,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Nick Haas,Colgate,G,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Francis Boisvert,St. Lawrence,G,Sr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Cam Mannion,Stonehill,F,Fr,1,0,0,0,0,2,1,0,0,0,0,0,0,0,
,Lassi Lehti,Alaska,G,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Nikolai Charchenko,Colorado College,D,Fr,1,0,0,0,0,0,0,0,0,0,-2,0,0,0,
,Ben Garrity,Wisconsin,G,Jr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Josh Seeley,Bentley,G,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Blaine Warnert,St. Thomas,F,So,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,
,Mason Kruger,Lindenwood,D,Jr,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,
,Jack O'Dea,Sacred Heart,G,So,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
