Rk,Name,Team,Pos.,Yr,GP,G,A,PTS,Pt/Gm,PIM,Shots,GWG,PPG,SHG,+/-,Blk,FW,FL,FO%
,Lucas Matta,RPI,D,So,19,0,0,0,0,8,19,0,0,0,-4,5,1,0,100
,Ryan Nause,Bentley,D,Jr,19,0,0,0,0,6,9,0,0,0,-2,10,0,0,
,Emmett Croteau,Dartmouth,G,Fr,18,0,0,0,0,9,0,0,0,0,0,0,0,0,
,Beni Halasz,Mass.-Lowell,G,Sr,18,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Tyler Krivtsov,Alaska-Anchorage,G,Fr,18,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Cameron Korpi,Michigan,G,Fr,18,0,0,0,0,2,0,0,0,0,0,0,0,0,
,Christian Stoever,Bowling Green,G,Sr,18,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Tobias Abrahamsson,St. Thomas,D,So,18,0,0,0,0,17,4,0,0,0,0,15,0,0,
,Shawn Ramsey,Lindenwood,D,Fr,18,0,0,0,0,10,13,0,0,0,-10,5,0,0,
,Roan Clarke,Dartmouth,G,So,17,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Callum Tung,Connecticut,G,Fr,17,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Nolan Joyce,Boston College,D,So,17,0,0,0,0,4,12,0,0,0,2,11,0,0,
,Kristoffer Eberly,Ohio State,G,So,17,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Huston Karpman,Connecticut,F,Jr,17,0,0,0,0,0,2,0,0,0,0,4,4,3,57.1
,Tanner Komzak,North Dakota,D,So,17,0,0,0,0,4,7,0,0,0,4,3,0,0,
,Ethan Pearson,Princeton,G,Sr,17,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Sean Donaldson,Cornell,F,Jr,16,0,0,0,0,19,15,0,0,0,-7,1,0,1,0
,Brayden Nicholetts,Alaska,F,Sr,16,0,0,0,0,11,11,0,0,0,-1,8,2,5,28.6
,Hunter Price,Canisius,F,Fr,16,0,0,0,0,4,15,0,0,0,-4,5,31,47,39.7
,Gibson Homer,Arizona State,G,Jr,16,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Ben Charette,Harvard,G,Fr,16,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Klayton Knapp,Minnesota-Duluth,G,Fr,16,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Tony Achille,Arizona State,F,So,15,0,0,0,0,2,6,0,0,0,-4,2,0,1,0
,Ronan Walsh,New Hampshire,F,So,15,0,0,0,0,15,2,0,0,0,2,2,0,0,
,Cullen DeYoung,Sacred Heart,G,So,15,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Axel Begley,Minnesota,D,So,15,0,0,0,0,0,4,0,0,0,1,3,0,0,
,Ryan Manzella,Michigan Tech,G,Fr,15,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Petter Wickström Stumer,Canisius,G,Fr,15,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Tanyon Bajzer,Miami,F,So,14,0,0,0,0,0,5,0,0,0,-5,5,1,1,50
,Keenan Rancier,Vermont,G,Gr,14,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Arthur Smith,Princeton,G,So,13,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Nicholas Kempf,Notre Dame,G,Fr,13,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jack Blake,Bowling Green,D,Jr,13,0,0,0,0,2,1,0,0,0,1,2,0,0,
,Spence Evans,Brown,D,Sr,13,0,0,0,0,2,3,0,0,0,0,5,0,0,
,Nick Donato,Miami,D,Sr,13,0,0,0,0,21,6,0,0,0,-8,15,0,2,0
,Oliver Moberg,Clarkson,F,So,13,0,0,0,0,6,8,0,0,0,0,7,41,59,41
,Emerson Goode,Ferris State,F,So,13,0,0,0,0,6,21,0,0,0,-9,3,7,3,70
,Lassi Lehti,Alaska,G,Jr,13,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Riley Bodnarchuk,Minnesota-Duluth,D,Jr,13,0,0,0,0,6,2,0,0,0,1,7,0,0,
,Josh Player,New Hampshire,D,Fr,13,0,0,0,0,2,7,0,0,0,-6,12,0,0,
,Ethan David,RIT,G,Fr,12,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Zachary Borgiel,Providence,G,Gr,12,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Peyton Grainer,American Int'l,G,So,12,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jason Gallucci,Penn State,D,Fr,12,0,0,0,0,8,12,0,0,0,1,13,0,0,
,David Cote,Union,D,Fr,12,0,0,0,0,2,3,0,0,0,-1,3,0,0,
,Dylan Meilun,Robert Morris,G,Jr,12,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jasper Lester,Air Force,D,Sr,12,0,0,0,0,23,10,0,0,0,0,4,0,0,
,Brandon Santa Juana,Bowling Green,F,So,11,0,0,0,0,2,11,0,0,0,-3,3,0,0,
,Ben Bonisteel,Canisius,G,Fr,11,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Nils Wallstrom,Merrimack,G,Jr,11,0,0,0,0,2,1,0,0,0,0,0,0,0,
,Max Wattvil,Merrimack,D,So,11,0,0,0,0,4,9,0,0,0,-3,13,0,0,
,Kaleb Tiessen,St. Cloud State,D,So,11,0,0,0,0,2,10,0,0,0,-3,5,0,0,
,Wyatt Schlaht,Brown,F,Sr,11,0,0,0,0,2,4,0,0,0,-2,4,1,1,50
,Simon Bucheler,Mercyhurst,G,So,11,0,0,0,0,2,0,0,0,0,0,0,0,0,
,Teodor Forssander,Miami,F,Fr,11,0,0,0,0,0,3,0,0,0,-5,3,2,2,50
,Will Hilfiker,Alaska,D,Jr,11,0,0,0,0,15,1,0,0,0,5,5,0,0,
,Dominic Basse,St. Lawrence,G,Gr,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Hobie Hedquist,North Dakota,G,So,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Carl Fish,Providence,D,Gr,10,0,0,0,0,0,5,0,0,0,-3,2,0,0,
,Gavin Enright,St. Cloud State,G,Gr,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Evan Szary,Army,G,Sr,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
,JoJo Tanaka-Campbell,Yale,F,Jr,10,0,0,0,0,2,2,0,0,0,-6,2,5,8,38.5
,Trent Burnham,RIT,G,Gr,9,0,0,0,0,2,0,0,0,0,0,0,0,0,
,Freddie Halyk,Denver,G,So,9,0,0,0,0,2,0,0,0,0,0,0,0,0,
,Johannes Løkkeberg,Bowling Green,F,Fr,9,0,0,0,0,4,3,0,0,0,-2,2,22,23,48.9
,Jake Ratzlaff,St. Thomas,D,Jr,9,0,0,0,0,11,4,0,0,0,0,6,0,0,
,Pat Reilly,Princeton,D,Fr,9,0,0,0,0,2,2,0,0,0,-1,3,0,0,
,Carsen Musser,Colorado College,G,Fr,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Chris Romaine,Ohio State,D,Fr,9,0,0,0,0,4,8,0,0,0,2,11,0,0,
,Owen Nolan,Army,D,Jr,8,0,0,0,0,10,6,0,0,0,-2,3,0,0,
,Pat Lawn,Bentley,D,Jr,8,0,0,0,0,2,2,0,0,0,2,4,0,0,
,Josh Orrico,Michigan,D,So,8,0,0,0,0,0,3,0,0,0,-3,3,0,0,
,Seth Bernard-Docker,Bentley,D,Jr,8,0,0,0,0,0,5,0,0,0,-2,3,0,0,
,Rico DiMatteo,New Hampshire,G,Gr,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Kevin Reidler,Omaha,G,Fr,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Sean Kilcullen,Mass.-Lowell,D,So,8,0,0,0,0,0,2,0,0,0,-1,4,0,1,0
,Brendan Dumas,Sacred Heart,F,So,8,0,0,0,0,8,6,0,0,0,-2,4,1,0,100
,Hadley Hudak,Lake Superior,F,Fr,8,0,0,0,0,4,5,0,0,0,-4,0,1,0,100
,William Gramme,Wisconsin,G,So,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Eli Barnett,Vermont,D,So,8,0,0,0,0,2,6,0,0,0,6,2,0,0,
,Linards Lipskis,Stonehill,G,Fr,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Noah Pak,Yale,G,Fr,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
,John Larkin,Ohio State,D,Jr,7,0,0,0,0,0,5,0,0,0,0,1,0,0,
,Nick Haas,Colgate,G,Jr,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Adam Raesler,Lindenwood,F,Fr,7,0,0,0,0,4,4,0,0,0,-2,3,2,1,66.7
,Tyler Haskins,Minnesota State,F,Sr,7,0,0,0,0,0,2,0,0,0,0,3,0,0,
,Brett Miller,Miami,G,Gr,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Ryan Henderson,Bemidji State,D,Fr,7,0,0,0,0,2,3,0,0,0,-3,2,0,0,
,Joshua Wildauer,Lake Superior,F,Sr,7,0,0,0,0,2,5,0,0,0,-2,1,0,0,
,Alec Whipple,Denver,D,Fr,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jacob Bonkowski,Minnesota State,F,Fr,7,0,0,0,0,0,3,0,0,0,1,0,0,0,
,Tanner Willick,American Int'l,D,Fr,7,0,0,0,0,2,5,0,0,0,-2,1,0,0,
,Dawson Good,Vermont,F,Jr,7,0,0,0,0,2,4,0,0,0,-3,3,1,0,100
,Cam Gendron,Providence,F,Gr,7,0,0,0,0,0,3,0,0,0,0,3,26,31,45.6
,Luca Di Pasquo,Michigan State,G,So,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Trevor Smith,Army,F,Jr,7,0,0,0,0,0,6,0,0,0,-5,3,0,1,0
,Alexi Van Houtte-Cachero,Omaha,F,Fr,6,0,0,0,0,4,3,0,0,0,-2,2,2,2,50
,Ethan Barwick,Northern Michigan,G,Fr,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Ryan Davies,Stonehill,D,Jr,6,0,0,0,0,2,1,0,0,0,-3,5,0,0,
,Tyler Shea,Brown,G,Sr,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
,John Seifarth,Penn State,G,Jr,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Max Vayrynen,Michigan Tech,G,Jr,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
,James Gray,St. Cloud State,G,Fr,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Kyler Head,Mercyhurst,F,Sr,6,0,0,0,0,6,10,0,0,0,-3,3,1,0,100
,Carter Theissen,Augustana,D,Fr,6,0,0,0,0,0,3,0,0,0,-3,2,0,0,
,Cade Alami,Minnesota State,D,Gr,6,0,0,0,0,4,1,0,0,0,-1,3,0,0,
,Cam Dunn,Massachusetts,F,Fr,6,0,0,0,0,0,4,0,0,0,0,1,1,0,100
,Luke Pearson,Yale,G,Sr,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Evan Mitchell,St. Lawrence,D,So,6,0,0,0,0,0,1,0,0,0,-3,1,0,0,
,Matteo Pecchia,Alaska,F,Sr,6,0,0,0,0,6,4,0,0,0,-1,0,1,1,50
,Michael Chambre,Mercyhurst,G,Fr,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jack Blanchett,Lake Superior,D,So,6,0,0,0,0,6,5,0,0,0,-2,2,0,0,
,James Callahan,Air Force,D,So,5,0,0,0,0,0,2,0,0,0,-3,2,0,0,
,Christian Manz,Augustana,G,Fr,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Nicholas Mikan,St. Thomas,F,Fr,5,0,0,0,0,2,2,0,0,0,-2,0,0,0,
,Eric DeDobbelaer,Robert Morris,F,Jr,5,0,0,0,0,0,0,0,0,0,-2,0,0,1,0
,Jack Mesic,Western Michigan,D,So,5,0,0,0,0,0,6,0,0,0,0,1,0,0,
,Will Francis,Minnesota-Duluth,D,Sr,5,0,0,0,0,5,4,0,0,0,-3,1,0,0,
,Dawson Smith,Robert Morris,G,Fr,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Oliver Bezick,Michigan Tech,D,Jr,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Marcus Brännman,Clarkson,G,Jr,5,0,0,0,0,2,0,0,0,0,0,0,0,0,
,Connor MacPherson,New Hampshire,F,Fr,5,0,0,0,0,0,2,0,0,0,-1,0,0,0,
,Ryan Keyes,Merrimack,G,Fr,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Hunter Jones,American Int'l,F,So,5,0,0,0,0,0,2,0,0,0,-2,0,1,1,50
,Noah Eyre,Quinnipiac,F,Fr,5,0,0,0,0,0,2,0,0,0,0,1,0,0,
,Kolby Amici,Bentley,F,So,5,0,0,0,0,2,2,0,0,0,-3,0,0,0,
,Luke Buss,Wisconsin,F,Fr,5,0,0,0,0,0,2,0,0,0,-2,1,0,0,
,Peter LaJoy,Denver,F,So,5,0,0,0,0,2,1,0,0,0,0,0,0,0,
,Aidan Carney,Maine,F,Jr,5,0,0,0,0,2,0,0,0,0,0,0,0,0,
,Kazimier Sobieski,Massachusetts,D,Fr,5,0,0,0,0,2,1,0,0,0,1,3,0,0,
,Lucas Kanta,Army,F,Jr,5,0,0,0,0,2,4,0,0,0,-3,5,1,0,100
,Ethan Fredericks,Northeastern,F,Fr,5,0,0,0,0,0,2,0,0,0,0,0,0,0,
,Ean Somoza,Western Michigan,F,So,4,0,0,0,0,0,1,0,0,0,0,1,1,3,25
,Daniel Duris,Long Island,G,Fr,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Parker Murray,Cornell,F,Fr,4,0,0,0,0,2,1,0,0,0,0,0,0,0,
,Christian Jimenez,Harvard,D,Sr,4,0,0,0,0,0,1,0,0,0,-1,1,0,0,
,Bryce Monrean,Alaska,F,Fr,4,0,0,0,0,6,2,0,0,0,0,3,12,18,40
,Max Beckford,Bentley,G,Fr,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Keegan Langefels,Canisius,D,Sr,4,0,0,0,0,0,3,0,0,0,0,5,0,0,
,Alex Gaffney,Harvard,F,Sr,4,0,0,0,0,0,3,0,0,0,0,2,0,1,0
,Josh Bohlin,Army,F,Sr,4,0,0,0,0,0,4,0,0,0,-2,1,0,0,
,Nick O'Hanisain,Bowling Green,D,So,4,0,0,0,0,0,1,0,0,0,0,1,0,0,
,Zach Sandy,Minnesota-Duluth,G,Jr,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Dominick Rivelli,Mass.-Lowell,F,Fr,4,0,0,0,0,2,1,0,0,0,0,4,0,0,
,Matthew Brille,Brown,F,So,4,0,0,0,0,2,2,0,0,0,1,1,1,0,100
,Oak MacLeod,St. Lawrence,F,Sr,4,0,0,0,0,0,4,0,0,0,0,1,0,0,
,Will Traeger,Boston College,F,Jr,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,
,Kade Nielsen,Minnesota State,F,So,4,0,0,0,0,0,1,0,0,0,0,0,0,0,
,Max Lacroix,Boston University,G,So,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Dean Spak,Alaska,F,Fr,3,0,0,0,0,0,1,0,0,0,-1,0,2,3,40
,Hunter Weiss,Notre Dame,D,Sr,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Will Jones,Air Force,D,Fr,3,0,0,0,0,0,0,0,0,0,1,0,0,0,
,Chase Ramsay,Quinnipiac,D,So,3,0,0,0,0,0,0,0,0,0,0,1,1,0,100
,Bryant Marks,Alaska-Anchorage,G,Fr,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Noah Altman,Quinnipiac,G,Sr,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Raythan Robbins,Bemidji State,G,So,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Joe Sharib,Union,G,Sr,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Luke Lisko,Ferris State,F,Fr,3,0,0,0,0,2,2,0,0,0,-3,0,14,11,56
,Noah Grannan,Penn State,G,Jr,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jan Korec,Boston College,G,So,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Kyle Furey,Northeastern,D,Jr,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,
,Jack Gorton,Boston University,F,So,3,0,0,0,0,0,0,0,0,0,-1,0,0,1,0
,Riley Rosenthal,Stonehill,D,Fr,3,0,0,0,0,0,1,0,0,0,-2,4,0,0,
,Rainers Darzins,Niagara,F,Fr,3,0,0,0,0,0,0,0,0,0,-2,1,0,0,
,Carter Clafton,Air Force,G,So,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Thomas Heaney,Connecticut,G,Fr,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Lee Chiang,Robert Morris,F,So,3,0,0,0,0,0,2,0,0,0,0,1,0,0,
,Willyam Gendron,Sacred Heart,F,Fr,3,0,0,0,0,2,2,0,0,0,0,0,0,0,
,Martin Lundberg,Ferris State,G,Fr,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Noah Alvarez,Army,F,Fr,3,0,0,0,0,0,2,0,0,0,-2,1,0,0,
,Connor MacKenzie,Vermont,G,So,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Deivs Rolovs,Niagara,G,Fr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Owen Forester,Yale,D,So,2,0,0,0,0,0,2,0,0,0,-3,1,0,0,
,Xan Gurney,Long Island,D,Jr,2,0,0,0,0,15,2,0,0,0,1,2,0,0,
,Marian Mosko,Cornell,D,So,2,0,0,0,0,0,1,0,0,0,-1,1,0,0,
,Zach Hahn,New Hampshire,D,So,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Henry Wilder,Colorado College,G,Sr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Caden Lewandowski,Clarkson,D,Sr,2,0,0,0,0,0,0,0,0,0,-1,1,0,0,
,Michael Polston,Long Island,G,Fr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Matt Cato,Vermont,F,So,2,0,0,0,0,0,2,0,0,0,-1,0,0,0,
,Jase Sofo,St. Thomas,D,So,2,0,0,0,0,4,1,0,0,0,-1,0,0,0,
,Ocean Wallace,St. Cloud State,F,Fr,2,0,0,0,0,4,0,0,0,0,0,0,0,0,
,Trevor Stachowiak,Minnesota-Duluth,F,Fr,2,0,0,0,0,0,1,0,0,0,-2,1,0,0,
,Lucas Massie,Union,G,Fr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Noah Wakeford,Brown,F,Sr,2,0,0,0,0,0,0,0,0,0,0,1,1,1,50
,Cameron Ricotta,Mercyhurst,F,So,2,0,0,0,0,0,1,0,0,0,-4,1,0,1,0
,Jaiden Moriello,Mass.-Lowell,F,So,2,0,0,0,0,0,1,0,0,0,-1,1,0,0,
,Patriks Berzins,Maine,G,Fr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jason Marsella,Yale,D,Jr,2,0,0,0,0,0,2,0,0,0,-2,2,0,0,
,Andrew Garby,Army,D,Sr,2,0,0,0,0,12,0,0,0,0,0,5,0,0,
,Jordan Hughesman,Merrimack,F,Fr,2,0,0,0,0,0,0,0,0,0,-1,1,2,1,66.7
,Justin Barker,Stonehill,F,So,2,0,0,0,0,2,1,0,0,0,-2,0,1,2,33.3
,George Grannis,Clarkson,F,Sr,2,0,0,0,0,0,1,0,0,0,1,0,0,0,
,Julian Facchinelli,Princeton,F,Fr,2,0,0,0,0,0,2,0,0,0,0,0,2,0,100
,Brayden Krieger,Bowling Green,F,Sr,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,
,Zach Bade,Western Michigan,F,Fr,2,0,0,0,0,2,1,0,0,0,0,1,0,0,
,Henry Graham,Lindenwood,G,Sr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Grant Riley,Lake Superior,G,So,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Brady Parker,Clarkson,G,Sr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Connor McDonough,Ferris State,G,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Ryan Kazmouz,Brown,G,So,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Julian Molinaro,Northern Michigan,G,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Nick Grimaldi,Ferris State,F,Sr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Christian MacDougall,Canisius,F,Jr,1,0,0,0,0,17,1,0,0,0,1,0,0,0,
,Andrew Albano,Michigan,G,Gr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Ryan Gillespie,Canisius,F,Fr,1,0,0,0,0,0,2,0,0,0,0,1,0,0,
,Nicholas Wallace,American Int'l,D,Jr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jake LaRusso,Stonehill,F,So,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,
,Will Craig,Omaha,G,So,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jack Williams,Notre Dame,G,Jr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Tyler Waram,Alaska,D,Fr,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
,Samo Meritähti,Providence,D,So,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Anton Castro,Wisconsin,G,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Aaron Grounds,Long Island,F,Sr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Mitchell Day,Niagara,G,So,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Nikolai Tishkevich,American Int'l,F,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jack O'Dea,Sacred Heart,G,Sr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Timmy Delay,Boston College,F,So,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Luke Khozozian,Harvard,F,Sr,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
,Matthew Syverson,Minnesota State,G,So,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Joey LoVullo,American Int'l,G,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,James Norton,Massachusetts,G,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Adam Schankula,Bowling Green,F,So,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
,Tyler Bute,Lake Superior,G,So,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Alexandros Aslanidis,Lindenwood,G,Gr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Joey Dosan,Army,F,Jr,1,0,0,0,0,0,3,0,0,0,0,2,0,4,0
,Evan Zhang,Harvard,G,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Spencer Marquis,Merrimack,G,Sr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Louden Hogg,Holy Cross,G,Jr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Austin Salani,Dartmouth,F,Fr,1,0,0,0,0,2,0,0,0,0,-1,0,1,1,50
,Harrison Chesney,Northeastern,G,Jr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Tyler Miller,Michigan Tech,D,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Nicholas Bevilacqua,Bentley,G,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Michael Schermerhorn,Notre Dame,F,Fr,1,0,0,0,0,0,2,0,0,0,-1,0,0,0,
,Bryant Lee,Michigan Tech,G,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Trent Wiemken,Bemidji State,G,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Quinn Disher,Michigan Tech,F,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Hunter McCurdy,American Int'l,D,Jr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Carson Dorfman,RPI,G,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Malachi Klassen,Holy Cross,G,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Cole Plowman,Alaska,G,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jordan Brisson,Colorado College,F,Fr,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,
,Raphael Gaughan,New Hampshire,G,Gr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Brian Silver,Miami,F,Gr,1,0,0,0,0,15,0,0,0,0,0,0,0,0,
,Mikey Roberts,Dartmouth,G,Jr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Billy Girard,Boston University,G,Gr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
